Id,SalePrice
2400,50420.31640625
2401,114821.6328125
2402,138514.328125
2403,132606.09375
2404,140517.875
2405,147166.640625
2406,139509.265625
2407,118931.578125
2408,140990.09375
2409,128160.1484375
2410,179381.9375
2411,111771.5
2412,165234.453125
2413,122955.59375
2414,139368.765625
2415,128342.8125
2416,125438.515625
2417,130665.015625
2418,125861.3515625
2419,114948.4375
2420,125241.8828125
2421,148386.5
2422,123245.71875
2423,140345.828125
2424,153700.53125
2425,306571.8125
2426,126033.9609375
2427,124585.1640625
2428,196128.3125
2429,122700.21875
2430,131981.078125
2431,111059.3515625
2432,133544.9375
2433,140927.390625
2434,126686.71875
2435,140129.515625
2436,118392.6796875
2437,105052.921875
2438,124607.421875
2439,115530.3203125
2440,113963.640625
2441,106417.203125
2442,104984.625
2443,139947.140625
2444,120560.53125
2445,86783.5625
2446,130852.4453125
2447,164022.390625
2448,149251.375
2449,102965.453125
2450,139624.265625
2451,116478.6328125
2452,208411.078125
2453,115181.3828125
2454,156017.078125
2455,142982.78125
2456,123461.3984375
2457,118943.578125
2458,126043.4453125
2459,102520.7265625
2460,133170.875
2461,111430.296875
2462,140735.234375
2463,105377.4375
2464,190388.640625
2465,120787.8671875
2466,100712.6015625
2467,140559.765625
2468,78129.828125
2469,69525.1640625
2470,205117.75
2471,238316.25
2472,175343.703125
2473,110137.3515625
2474,78693.015625
2475,241067.90625
2476,108474.2421875
2477,125075.8203125
2478,152001.703125
2479,105183.2890625
2480,157055.0
2481,114519.9375
2482,122399.0390625
2483,114927.3203125
2484,117680.1640625
2485,135397.421875
2486,154085.359375
2487,205064.5
2488,171384.90625
2489,151894.75
2490,160728.421875
2491,110853.109375
2492,181543.25
2493,160429.6875
2494,170077.140625
2495,117545.6875
2496,284445.34375
2497,156476.046875
2498,102619.828125
2499,116904.7890625
2500,125489.4140625
2501,126276.671875
2502,144707.046875
2503,93689.484375
2504,180615.1875
2505,236124.09375
2506,275162.9375
2507,303316.875
2508,271996.34375
2509,211584.78125
2510,243493.984375
2511,195772.75
2512,215272.921875
2513,206682.34375
2514,308800.84375
2515,148889.640625
2516,164172.4375
2517,163716.125
2518,163614.671875
2519,220577.359375
2520,208924.9375
2521,193931.53125
2522,214774.953125
2523,120246.6171875
2524,130272.453125
2525,144026.71875
2526,123328.15625
2527,121161.0078125
2528,127220.8984375
2529,119233.625
2530,129802.0625
2531,223956.765625
2532,226285.625
2533,207201.578125
2534,240834.015625
2535,330242.375
2536,251330.453125
2537,246882.90625
2538,187164.578125
2539,188721.734375
2540,178352.8125
2541,195327.46875
2542,168858.296875
2543,131948.90625
2544,122416.15625
2545,134039.125
2546,141141.34375
2547,143577.828125
2548,157306.09375
2549,158363.578125
2550,218089.640625
2551,142554.078125
2552,126105.109375
2553,92158.03125
2554,107797.5625
2555,125026.265625
2556,107183.53125
2557,110157.3828125
2558,159824.0
2559,117416.3125
2560,150869.125
2561,131369.640625
2562,150071.734375
2563,143375.75
2564,191931.8125
2565,156376.921875
2566,140390.140625
2567,102926.0703125
2568,176850.984375
2569,185776.578125
2570,122036.5546875
2571,178838.15625
2572,186007.125
2573,225143.640625
2574,370536.625
2575,120190.7734375
2576,140871.390625
2577,155983.390625
2578,92379.7265625
2579,51661.52734375
2580,132605.75
2581,102778.9375
2582,123006.546875
2583,255479.296875
2584,158977.921875
2585,172359.6875
2586,213851.609375
2587,191589.78125
2588,160062.9375
2589,148027.8125
2590,214387.671875
2591,254772.28125
2592,225203.078125
2593,251032.515625
2594,188215.328125
2595,222122.1875
2596,306458.40625
2597,188780.859375
2598,260978.796875
2599,330969.28125
2600,221207.34375
2601,167726.6875
2602,73758.5
2603,85124.140625
2604,94090.1796875
2605,73922.2578125
2606,145292.390625
2607,169935.171875
2608,209944.546875
2609,158627.0625
2610,122019.734375
2611,138846.921875
2612,142161.5
2613,135510.453125
2614,123968.1015625
2615,144360.046875
2616,153282.15625
2617,148979.328125
2618,200124.75
2619,213545.40625
2620,183323.265625
2621,189426.671875
2622,197489.0
2623,285907.78125
2624,283292.75
2625,348752.1875
2626,172927.90625
2627,183192.5
2628,428217.28125
2629,602156.4375
2630,362735.3125
2631,447923.53125
2632,432002.0625
2633,323683.46875
2634,411185.65625
2635,147380.71875
2636,197583.8125
2637,165194.25
2638,268719.96875
2639,179878.75
2640,154079.734375
2641,96720.9296875
2642,182895.234375
2643,100597.9921875
2644,120673.2578125
2645,111791.390625
2646,98624.953125
2647,108452.78125
2648,144018.1875
2649,155211.75
2650,151340.625
2651,138949.796875
2652,423189.1875
2653,258285.359375
2654,243768.046875
2655,357166.1875
2656,346309.96875
2657,362032.3125
2658,296385.15625
2659,313491.8125
2660,318090.5625
2661,322263.03125
2662,323947.5
2663,259593.234375
2664,286712.5625
2665,317862.59375
2666,304689.75
2667,171596.71875
2668,192961.046875
2669,173614.8125
2670,292145.6875
2671,191646.109375
2672,179948.375
2673,194518.3125
2674,195463.515625
2675,164653.578125
2676,197604.6875
2677,191397.109375
2678,273670.25
2679,265386.40625
2680,265927.0625
2681,424219.40625
2682,341073.09375
2683,582722.25
2684,302320.3125
2685,355117.5
2686,272817.125
2687,282082.8125
2688,238716.71875
2689,223243.09375
2690,435604.875
2691,181229.234375
2692,163258.078125
2693,196508.3125
2694,165750.796875
2695,202670.1875
2696,199437.0
2697,193335.84375
2698,190597.65625
2699,158660.359375
2700,156914.96875
2701,147793.859375
2702,105064.3984375
2703,144475.75
2704,150096.015625
2705,117923.640625
2706,123038.1015625
2707,131884.90625
2708,139972.515625
2709,120010.5390625
2710,130168.7578125
2711,266333.96875
2712,378842.3125
2713,175914.234375
2714,146105.4375
2715,156793.40625
2716,152285.109375
2717,190517.671875
2718,247381.234375
2719,150437.65625
2720,172257.71875
2721,122316.7109375
2722,149511.375
2723,148997.59375
2724,121610.6953125
2725,131590.828125
2726,120234.046875
2727,199649.078125
2728,167847.765625
2729,147113.671875
2730,138458.8125
2731,137204.40625
2732,131451.078125
2733,157454.875
2734,162551.4375
2735,116971.6484375
2736,154778.21875
2737,124684.109375
2738,132827.75
2739,160026.53125
2740,140798.09375
2741,136436.609375
2742,148697.90625
2743,146144.421875
2744,156882.140625
2745,142944.703125
2746,138547.5
2747,168079.09375
2748,130804.0703125
2749,133223.984375
2750,140260.90625
2751,134996.359375
2752,235000.796875
2753,153440.25
2754,202591.671875
2755,123008.3359375
2756,95635.8125
2757,53828.4296875
2758,78210.2734375
2759,153104.875
2760,111558.5234375
2761,147093.09375
2762,142884.671875
2763,195682.765625
2764,188126.125
2765,304247.65625
2766,137584.765625
2767,83485.375
2768,132827.75
2769,119302.765625
2770,151779.703125
2771,117174.390625
2772,118013.5
2773,161151.78125
2774,136826.578125
2775,124591.6015625
2776,129324.5078125
2777,143842.734375
2778,134191.234375
2779,118973.390625
2780,109306.21875
2781,100221.7265625
2782,95524.6484375
2783,100941.140625
2784,120674.6484375
2785,134204.640625
2786,62982.4765625
2787,129941.2734375
2788,59123.265625
2789,163016.015625
2790,97644.328125
2791,115070.5234375
2792,62388.87109375
2793,171196.125
2794,85561.625
2795,112924.21875
2796,100831.4375
2797,198804.078125
2798,127818.5546875
2799,114241.578125
2800,75674.8671875
2801,114643.71875
2802,143729.5
2803,153855.234375
2804,163654.234375
2805,129535.9375
2806,69806.53125
2807,177042.328125
2808,146128.890625
2809,133516.0
2810,129789.140625
2811,157234.515625
2812,150071.578125
2813,147831.78125
2814,140872.4375
2815,116084.8125
2816,240619.296875
2817,164617.140625
2818,122157.9375
2819,144803.1875
2820,138172.375
2821,124521.171875
2822,213431.484375
2823,402532.5625
2824,172897.46875
2825,187587.609375
2826,135311.40625
2827,136174.875
2828,242373.3125
2829,180642.390625
2830,212960.84375
2831,192777.015625
2832,207833.21875
2833,260400.46875
2834,208416.765625
2835,214521.421875
2836,197135.046875
2837,156140.25
2838,168726.765625
2839,189862.4375
2840,194867.234375
2841,201018.71875
2842,216156.3125
2843,146408.28125
2844,152925.234375
2845,124835.2109375
2846,211291.84375
2847,193470.359375
2848,235674.828125
2849,209477.8125
2850,273979.9375
2851,245253.375
2852,228049.734375
2853,240629.734375
2854,138430.046875
2855,190878.375
2856,208090.578125
2857,195404.25
2858,194749.25
2859,113259.453125
2860,131814.484375
2861,128877.9140625
2862,206869.890625
2863,147738.484375
2864,264106.4375
2865,141462.921875
2866,160262.59375
2867,101453.953125
2868,90580.6953125
2869,115975.1875
2870,145292.171875
2871,97322.2421875
2872,45078.14453125
2873,123376.46875
2874,127666.65625
2875,112549.5703125
2876,175090.359375
2877,126143.8515625
2878,165993.703125
2879,139370.328125
2880,83272.9765625
2881,160547.5
2882,156334.515625
2883,169673.234375
2884,197612.625
2885,180089.296875
2886,206162.953125
2887,114300.65625
2888,123386.921875
2889,64767.0390625
2890,83681.90625
2891,143319.390625
2892,86920.0234375
2893,115069.3671875
2894,71748.1015625
2895,279408.09375
2896,260769.828125
2897,188077.546875
2898,143083.171875
2899,233541.0
2900,149157.875
2901,217373.359375
2902,174199.1875
2903,323279.78125
2904,332761.90625
2905,140230.421875
2906,180017.328125
2907,116516.765625
2908,131485.40625
2909,136549.84375
2910,85516.140625
2911,73758.5
2912,155262.9375
2913,86311.421875
2914,85078.96875
2915,97941.25
2916,84663.1015625
2917,166951.859375
2918,133465.71875
2919,228778.859375
